distribution_identifier,indice_tiempo,frec_temporal,alcance_tipo,alcance_id,alcance_nombre,sup_sembrada_algodon,sup_cosechada_algodon,prod_algodon,vbp_k_2004_textil_productos,vbp_k_2004_textil_confecciones,vbp_c_textil_productos,vbp_c_textil_confecciones,vab_k_2004_textil_productos,vab_k_2004_textil_confecciones,vab_c_textil_productos,vab_c_textil_confecciones,vab_ivf_textil_productos,vab_ivf_textil_confecciones,vab_ipi_textil_productos,vab_ipi_textil_confecciones,empleo_textil_productos,empleo_textil_confecciones,empresas_textil_productos,empresas_textil_confecciones,remuneracion_textil_productos,remuneracion_textil_confecciones,precio_fibra_algodon_c1/2,precio_indice_a
28.1,2005-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,836.669056,685.299439,,
28.1,2005-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1213.960843,955.898278,,
28.1,2005-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,857.086212,731.391229,,
28.1,2005-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,909.886535,784.045059,,
28.1,2005-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,901.397563,781.029289,,
28.1,2005-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,972.196639,796.433356,,
28.1,2005-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,992.866029,828.06021,,
28.1,2005-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1451.58096,1155.844242,,
28.1,2006-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1003.799806,919.227921,,
28.1,2006-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,934.014944,804.680631,,
28.1,2006-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,972.045905,793.426395,,
28.1,2006-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,992.443631,828.373132,,
28.1,2006-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1063.442279,850.369134,,
28.1,2006-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1564.939607,1208.879654,,
28.1,2006-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1074.801456,904.346362,,
28.1,2006-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1132.616775,952.523222,,
28.1,2006-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1167.785321,906.030924,,
28.1,2006-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1150.539759,928.936925,,
28.1,2006-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1179.596838,963.544148,,
28.1,2006-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1714.087183,1356.453929,,
28.1,2007-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1217.984248,987.703966,,
28.1,2007-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1228.268595,937.027957,,
28.1,2007-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1329.533654,949.91251,,
28.1,2007-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1322.963472,977.313857,,
28.1,2007-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1415.397205,997.379628,,
28.1,2007-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1987.184405,1458.322056,,
28.1,2007-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1421.453767,1059.324866,,
28.1,2007-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1469.684875,1103.628298,,
28.1,2007-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1550.761567,1103.808388,,
28.1,2007-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1648.002887,1158.559715,,
28.1,2007-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1619.978512,1161.156698,,
28.1,2007-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2289.403304,1732.658423,,
28.1,2008-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1680.37538,1225.774483,,
28.1,2008-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1620.798417,1238.794826,,
28.1,2008-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1631.329024,1224.531986,,
28.1,2008-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1745.897288,1322.265336,,
28.1,2008-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1808.821808,1380.569927,,
28.1,2008-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2611.168395,1876.579031,,
28.1,2008-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1894.321397,1469.997824,,
28.1,2008-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1852.613223,1447.123302,,
28.1,2008-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1931.905028,1504.934011,,
28.1,2008-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2024.304361,1544.234896,,
28.1,2008-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1995.744039,1598.759301,,
28.1,2008-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2897.534823,2287.915801,,
28.1,2009-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2023.181078,1634.955679,,
28.1,2009-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2001.882707,1637.546611,,
28.1,2009-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,1999.425204,1514.921878,,
28.1,2009-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2002.571039,1641.9659,,
28.1,2009-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2033.804363,1743.247007,,
28.1,2009-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3027.219651,2502.624861,,
28.1,2009-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2263.045541,1786.638795,,
28.1,2009-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2194.296639,1756.337968,,
28.1,2009-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2249.399117,1785.66193,,
28.1,2009-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2239.138271,1804.221619,,
28.1,2009-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2250.456023,1777.847229,,
28.1,2009-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3273.484593,2794.60427,,
28.1,2010-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2333.73045,2074.88622,,
28.1,2010-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2443.784809,2084.047317,,
28.1,2010-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2395.418261,1955.892973,,
28.1,2010-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2431.055559,1956.779749,,
28.1,2010-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2674.812663,2022.717658,,
28.1,2010-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3944.485331,3165.591143,,
28.1,2010-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2742.746499,2136.628859,,
28.1,2010-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2794.269873,2254.987063,,
28.1,2010-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2842.20224,2329.152672,,
28.1,2010-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,2898.048622,2429.299687,,
28.1,2010-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3044.94219,2537.472939,,
28.1,2010-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,4266.42217,3945.163978,,
28.1,2011-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3071.887649,2824.601996,,
28.1,2011-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3126.811981,2863.015877,,
28.1,2011-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3076.00956,2849.033005,,
28.1,2011-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3179.896199,2832.521124,,
28.1,2011-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3357.169373,3018.980668,,
28.1,2011-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,5025.42362,4697.295034,,
28.1,2011-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3563.16352,3329.654302,,
28.1,2011-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3623.705723,3426.403216,,
28.1,2011-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3686.53207,3465.949883,,
28.1,2011-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,4032.166302,3483.585543,,
28.1,2011-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,3844.328217,3301.6029,,
28.1,2011-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,6188.339556,5395.775754,,
28.1,2012-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,4260.799777,3539.668024,,
28.1,2012-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,4277.820033,3482.246598,,
28.1,2012-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,4221.746545,3312.897534,,
28.1,2012-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,4368.436444,3465.777529,,
28.1,2012-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,4867.156401,3752.286918,,
28.1,2012-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7169.726381,5469.604224,,
28.1,2012-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,5157.240613,3969.403804,,
28.1,2012-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,5316.156111,4120.348927,,
28.1,2012-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,5068.779644,4061.557366,,
28.1,2012-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,5868.648317,4078.786991,,
28.1,2012-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,5923.863839,4479.614604,,
28.1,2012-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,8584.229338,6791.626029,,
28.1,2013-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,6088.39339,4940.73872,,
28.1,2013-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,6096.551458,4730.701619,,
28.1,2013-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,5954.685219,4609.485087,,
28.1,2013-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,5882.955728,4703.655614,,
28.1,2013-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,6341.825888,5256.603819,,
28.1,2013-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,9307.508421,7766.864803,,
28.1,2013-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7066.29925,5551.172857,,
28.1,2013-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,6733.717239,5676.463104,,
28.1,2013-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,6649.148991,5698.36936,,
28.1,2013-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,6917.810579,5743.767428,,
28.1,2013-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7405.918858,6104.902524,,
28.1,2013-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,10578.38445,8896.511227,,
28.1,2014-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7483.200615,6140.068784,,
28.1,2014-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7218.045392,5947.392386,,
28.1,2014-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7446.209755,5936.657663,,
28.1,2014-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7870.16148,6527.454438,,
28.1,2014-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7962.773127,6995.736556,,
28.1,2014-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,11409.96648,9958.451287,,
28.1,2014-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,8709.944475,7899.99059,,
28.1,2014-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,8345.457287,7396.992691,,
28.1,2014-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,8523.258025,7359.88803,,
28.1,2014-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,8936.825882,7474.711606,,
28.1,2014-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,9153.09323,7992.435,,
28.1,2014-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,13128.02975,11218.28494,,
28.1,2015-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7679.85,8051.217741,,
28.1,2015-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7384.250328,7374.748712,,
28.1,2015-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7403.878066,7469.735093,,
28.1,2015-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7424.338664,8152.550224,,
28.1,2015-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,7842.366838,9126.955348,,
28.1,2015-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,11828.35816,13074.81012,,
28.1,2015-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,8771.378856,9491.021049,,
28.1,2015-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,8392.70223,9081.598623,,
28.1,2015-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,8511.78515,9420.100789,,
28.1,2015-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,8890.072008,9417.660635,,
28.1,2015-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,8843.469,9813.291466,,
28.1,2015-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,13528.63508,14878.97328,,
28.1,2016-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,9003.164241,10824.52156,,
28.1,2016-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,8946.996855,10232.17006,,
28.1,2016-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,9192.602886,10655.4249,,
28.1,2016-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,9480.070445,12209.31636,,
28.1,2016-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,9922.58268,12314.08129,,
28.1,2016-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,15004.37237,17747.64345,,
28.1,2016-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,10419.59076,12345.40503,,
28.1,2016-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,10438.67198,12851.95753,,
28.1,2016-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,10350.63229,12229.8349,,
28.1,2016-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,10954.80361,13163.96234,,
28.1,2016-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,10842.93622,13818.50024,,
28.1,2016-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,17248.92582,19784.81601,,
28.1,2017-01-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,11710.65472,14140.10285,,
28.1,2017-02-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,11303.88894,14311.23734,,
28.1,2017-03-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,12039.06614,14758.4992,,
28.1,2017-04-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,11904.48922,16548.70738,,
28.1,2017-05-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,12229.19401,16834.71084,,
28.1,2017-06-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,18775.909,24201.69547,,
28.1,2017-07-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,13270.4378,18119.89952,,
28.1,2017-08-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,13573.01004,17841.6844,,
28.1,2017-09-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,13231.76805,17657.4721,,
28.1,2017-10-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,14180.21697,18628.82831,,
28.1,2017-11-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,14145.51701,18552.95119,,
28.1,2017-12-01,mensual,PROVINCIA,50,MENDOZA,,,,,,,,,,,,,,,,,,,,21625.56915,25439.28846,,
28.1,1995-01-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,776.433485,411.28386,,
28.1,1995-02-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,649.22,375.119434,,
28.1,1995-03-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,774.420769,433.358113,,
28.1,1995-04-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,792.159623,432.551167,,
28.1,1995-05-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,841.081538,470.818871,,
28.1,1995-06-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,1246.603077,662.160175,,
28.1,1995-07-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,833.093462,419.478852,,
28.1,1995-08-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,796.858627,425.890769,,
28.1,1995-09-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,1009.029038,463.242812,,
28.1,1995-10-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,595.332885,416.139385,,
28.1,1995-11-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,797.241961,420.923385,,
28.1,1995-12-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,1265.659615,681.800469,,
28.1,1996-01-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,764.813929,467.761875,,
28.1,1996-02-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,786.710755,447.939831,,
28.1,1996-03-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,679.652407,426.553226,,
28.1,1996-04-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,645.7775,431.367869,,
28.1,1996-05-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,802.297959,426.129714,,
28.1,1996-06-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,1149.052857,658.826029,,
28.1,1996-07-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,634.377593,471.575082,,
28.1,1996-08-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,658.882241,496.802075,,
28.1,1996-09-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,645.447818,474.611739,,
28.1,1996-10-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,651.227719,515.870698,,
28.1,1996-11-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,677.530385,525.130526,,
28.1,1996-12-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,1121.482941,792.434634,,
28.1,1997-01-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,896.908194,553.73775,,
28.1,1997-02-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,729.839667,504.36575,,
28.1,1997-03-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,820.783429,474.804103,,
28.1,1997-04-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,849.101081,543.314048,,
28.1,1997-05-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,847.429143,524.120244,,
28.1,1997-06-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,1176.905789,767.491282,,
28.1,1997-07-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,662.265932,538.276842,,
28.1,1997-08-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,627.041639,519.498919,,
28.1,1997-09-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,630.108305,494.922,,
28.1,1997-10-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,665.34193,495.098205,,
28.1,1997-11-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,616.564407,533.586757,,
28.1,1997-12-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,953.630313,782.662564,,
28.1,1998-01-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,555.1325,550.537436,,
28.1,1998-02-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,538.823191,491.175,,
28.1,1998-03-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,548.767273,517.356176,,
28.1,1998-04-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,665.994516,457.49875,,
28.1,1998-05-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,728.753871,566.30675,,
28.1,1998-06-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,1134.345,771.9325,,
28.1,1998-07-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,866.2904,547.837037,,
28.1,1998-08-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,761.889091,500.394687,,
28.1,1998-09-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,797.676364,468.237647,,
28.1,1998-10-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,885.856667,478.594286,,
28.1,1998-11-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,803.437727,423.605882,,
28.1,1998-12-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,1305.357083,707.462692,,
28.1,1999-01-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,737.383235,605.79875,,
28.1,1999-02-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,748.480312,449.411333,,
28.1,1999-03-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,695.331,397.505526,,
28.1,1999-04-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,653.617097,490.024706,,
28.1,1999-05-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,683.221,456.862917,,
28.1,1999-06-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,952.478929,624.108723,,
28.1,1999-07-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,669.68,538.678966,,
28.1,1999-08-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,672.1392,446.354286,,
28.1,1999-09-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,631.059615,546.446154,,
28.1,1999-10-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,661.8872,532.564,,
28.1,1999-11-01,mensual,PROVINCIA,58,NEUQUEN,,,,,,,,,,,,,,,,,,,,640.459615,527.567105,,
